Manufacturer Part Number,Supplier Part Number,Description,Package,Resistance,Tolerance,Voltage Rating,Power,Link
FRL1812JR430TS,C3000786,750mW 430mΩ Thick Film Resistor ±300ppm/℃ ±5% 1812 Chip Resistor - Surface Mount RoHS,1812,430mΩ,±5%,,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000786.html
FRC1812J163TS,C3000782,16kΩ ±5% 750mW 1812 Thick Film Resistor,1812,16kΩ,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000782.html
FRL0805JR400TS,C3000778,400mΩ ±5% 125mW 0805 Thick Film Resistor,0805,400mΩ,±5%,300V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000778.html
FRC2010F51R0TS,C3000766,51Ω ±1% 750mW 2010 Thick Film Resistor,2010,51Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000766.html
FRC1210F1301TS,C3000753,1.3kΩ ±1% 500mW 1210 Thick Film Resistor,1210,1.3kΩ,±1%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000753.html
FRC0603F4531TS,C3000721,4.53kΩ ±1% 100mW 0603 Thick Film Resistor,0603,4.53kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000721.html
FRC2512J560TS,C3000665,1W 56Ω 200V Thick Film Resistor ±100ppm/℃ ±5% 2512 Chip Resistor - Surface Mount RoHS,2512,56Ω,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000665.html
FRC2010J820TS,C3000624,82Ω ±5% 750mW 2010 Thick Film Resistor,2010,82Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000624.html
FRC2512J360TS,C3000587,1W 36Ω 200V Thick Film Resistor ±100ppm/℃ ±5% 2512 Chip Resistor - Surface Mount RoHS,2512,36Ω,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000587.html
FRL0805JR050TS,C3000577,50mΩ ±5% 125mW 0805 Thick Film Resistor,0805,50mΩ,±5%,300V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000577.html
FRC2010F4990TS,C3000554,499Ω ±1% 750mW 2010 Thick Film Resistor,2010,499Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000554.html
FRC2010F3601TS,C3000550,3.6kΩ ±1% 750mW 2010 Thick Film Resistor,2010,3.6kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000550.html
FRC1812F2702TS,C2999519,27kΩ ±1% 750mW 1812 Thick Film Resistor,1812,27kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2999519.html
FRC1206F4121TS,C2999479,4.12kΩ ±1% 250mW 1206 Thick Film Resistor,1206,4.12kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2999479.html
FRC0402F8062TS,C2998147,80.6kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,80.6kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2998147.html
FRC0603F8R20TS,C2998143,8.2Ω ±1% 100mW 0603 Thick Film Resistor,0603,8.2Ω,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2998143.html
FRC0402F2613TS,C2998071,261kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,261kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2998071.html
FRC0402F6981TS,C2998057,6.98kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,6.98kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2998057.html
FRC0402F1693TS,C2974012,169kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,169kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2974012.html
FRC2010J911 TS,C2960932,910Ω ±5% 750mW 2010 Thick Film Resistor,2010,910Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960932.html
FRL2010JR620TS,C2960852,620mΩ ±5% 750mW 2010 Thick Film Resistor,2010,620mΩ,±5%,500V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960852.html
FRL2010JR200TS,C2960843,200mΩ ±5% 750mW 2010 Thick Film Resistor,2010,200mΩ,±5%,500V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960843.html
FRC0805F2101TS,C2960695,2.1kΩ ±1% 125mW 0805 Thick Film Resistor,0805,2.1kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2960695.html
FRL1210JR620TS,C2934339,620mΩ ±5% 500mW 1210 Thick Film Resistor,1210,620mΩ,±5%,500V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934339.html
FRC2512F4702TS,C2934076,47kΩ ±1% 1W 2512 Thick Film Resistor,2512,47kΩ,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934076.html
FRC2512F2R20TS,C2934065,1W 2.2Ω 200V Thick Film Resistor ±1% ±200ppm/℃ 2512 Chip Resistor - Surface Mount RoHS,2512,2.2Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934065.html
FRC2512F24R9TS,C2934062,1W 24.9Ω 200V Thick Film Resistor ±100ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,24.9Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2934062.html
FRC2010F1301TS,C2933981,1.3kΩ ±1% 750mW 2010 Thick Film Resistor,2010,1.3kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933981.html
FRC1812J2R0 TS,C2933943,2Ω ±5% 750mW 1812 Thick Film Resistor,1812,2Ω,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933943.html
FRC1812F51R0TS,C2933901,51Ω ±1% 750mW 1812 Thick Film Resistor,1812,51Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933901.html
FRC1812F27R0TS,C2933888,27Ω ±1% 750mW 1812 Thick Film Resistor,1812,27Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933888.html
FRC1812F15R0TS,C2933880,15Ω ±1% 750mW 1812 Thick Film Resistor,1812,15Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933880.html
FRC1210J271 TS,C2933855,270Ω ±5% 500mW 1210 Thick Film Resistor,1210,270Ω,±5%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933855.html
FRC1210J244 TS,C2933854,240kΩ ±5% 500mW 1210 Thick Film Resistor,1210,240kΩ,±5%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933854.html
FRC1210J223 TS,C2933848,22kΩ ±5% 500mW 1210 Thick Film Resistor,1210,22kΩ,±5%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933848.html
FRC1210F1400TS,C2933804,140Ω ±1% 500mW 1210 Thick Film Resistor,1210,140Ω,±1%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933804.html
FRC1206F4021TS,C2933700,4.02kΩ ±1% 250mW 1206 Thick Film Resistor,1206,4.02kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933700.html
FRC1206F3903TS,C2933692,390kΩ ±1% 250mW 1206 Thick Film Resistor,1206,390kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933692.html
FRC0805F4990TS,C2933453,499Ω ±1% 125mW 0805 Thick Film Resistor,0805,499Ω,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933453.html
FRC0805F4751TS,C2933451,4.75kΩ ±1% 125mW 0805 Thick Film Resistor,0805,4.75kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933451.html
FRC0805F3482TS,C2933423,34.8kΩ ±1% 125mW 0805 Thick Film Resistor,0805,34.8kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933423.html
FRC0603F9763TS,C2933270,976kΩ ±1% 100mW 0603 Thick Film Resistor,0603,976kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933270.html
FRC0603F3091TS,C2933195,3.09kΩ ±1% 100mW 0603 Thick Film Resistor,0603,3.09kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933195.html
FRC0603F2490TS,C2933176,249Ω ±1% 100mW 0603 Thick Film Resistor,0603,249Ω,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933176.html
FRC0603F1691TS,C2933157,1.69kΩ ±1% 100mW 0603 Thick Film Resistor,0603,1.69kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933157.html
FRC0402F4020TS,C2933096,402Ω ±1% 62.5mW 0402 Thick Film Resistor,0402,402Ω,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2933096.html
FRC1206F2201TS,C2930413,2.2kΩ ±1% 250mW 1206 Thick Film Resistor,1206,2.2kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2930413.html
FRC1206F59R0TS,C2930339,59Ω ±1% 250mW 1206 Thick Film Resistor,1206,59Ω,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2930339.html
FRC0805F1742TS,C2930173,17.4kΩ ±1% 125mW 0805 Thick Film Resistor,0805,17.4kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2930173.html
FRC0402F3902TS,C2930006,39kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,39kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2930006.html
FRC0402F1242TS,C2929935,12.4kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,12.4kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2929935.html
FRC0402F5103TS,C2909365,510kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,510kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2909365.html
FRC0402F3303TS,C2909349,330kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,330kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2909349.html
FRC0402F2700TS,C2909342,270Ω ±1% 62.5mW 0402 Thick Film Resistor,0402,270Ω,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2909342.html
FRC0402F1102TS,C2909313,11kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,11kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2909313.html
FRC0402F1801TS,C2909310,1.8kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,1.8kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2909310.html
FRC0402F1101TS,C2909306,1.1kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,1.1kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2909306.html
FRC1206J124 TS,C2907425,120kΩ ±5% 250mW 1206 Thick Film Resistor,1206,120kΩ,±5%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907425.html
FRC1206J1R8 TS,C2907420,1.8Ω ±5% 250mW 1206 Thick Film Resistor,1206,1.8Ω,±5%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907420.html
FRC1206F2202TS,C2907375,22kΩ ±1% 250mW 1206 Thick Film Resistor,1206,22kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907375.html
FRC0805F3902TS,C2907262,39kΩ ±1% 125mW 0805 Thick Film Resistor,0805,39kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907262.html
FRC0805F3603TS,C2907259,360kΩ ±1% 125mW 0805 Thick Film Resistor,0805,360kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907259.html
FRC0805F2203TS,C2907242,220kΩ ±1% 125mW 0805 Thick Film Resistor,0805,220kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907242.html
FRC0805F2R70TS,C2907237,2.7Ω ±1% 125mW 0805 Thick Film Resistor,0805,2.7Ω,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907237.html
FRC0805F2701TS,C2907236,2.7kΩ ±1% 125mW 0805 Thick Film Resistor,0805,2.7kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907236.html
FRC0805F1803TS,C2907230,180kΩ ±1% 125mW 0805 Thick Film Resistor,0805,180kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907230.html
FRC0603J133 TS,C2907101,13kΩ ±5% 100mW 0603 Thick Film Resistor,0603,13kΩ,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2907101.html
FRC0603F1602TS,C2906997,16kΩ ±1% 100mW 0603 Thick Film Resistor,0603,16kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2906997.html
FRC0402J680 TS,C2906961,68Ω ±5% 62.5mW 0402 Thick Film Resistor,0402,68Ω,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2906961.html
FRC0402J241 TS,C2906916,240Ω ±5% 62.5mW 0402 Thick Film Resistor,0402,240Ω,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2906916.html
FRC0402J204 TS,C2906907,200kΩ ±5% 62.5mW 0402 Thick Film Resistor,0402,200kΩ,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2906907.html
FRC0402J272 TS,C2906905,2.7kΩ ±5% 62.5mW 0402 Thick Film Resistor,0402,2.7kΩ,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C2906905.html
FRC2512F8R06TS,C52033525,1W 8.06Ω 200V Thick Film Resistor ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,8.06Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C52033525.html
FRT0805B1542TSV,C52033515,125mW 15.4kΩ 150V Thick Film Resistor ±0.1% 0805 Chip Resistor - Surface Mount RoHS,0805,15.4kΩ,±0.1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C52033515.html
FRC1218F12R0TS,C52033503,1W 12Ω 200V Thick Film Resistor ±1% 1218 Chip Resistor - Surface Mount RoHS,1218,12Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C52033503.html
FRP2512J821 TS,C52033502,820Ω 2W 200V Thick Film Resistor ±5% 2512 Chip Resistor - Surface Mount RoHS,2512,820Ω,±5%,200V,2W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C52033502.html
FRC2512F4022TS,C51048310,40.2kΩ 1W 200V Thick Film Resistor ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,40.2kΩ,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048310.html
FRC2512F4R02TS,C51048307,1W 4.02Ω 200V Thick Film Resistor ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,4.02Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048307.html
FRL2512FR160TS,C51048246,2W 160mΩ Thick Film Resistor ±1% ±600ppm/℃ 2512 Chip Resistor - Surface Mount RoHS,2512,160mΩ,±1%,,2W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C51048246.html
FRH2512B3000TS,C49196929,1W 300Ω 200V Thick Film Resistor ±100ppm/℃ ±0.1% 2512 Chip Resistor - Surface Mount RoHS,2512,300Ω,±0.1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196929.html
FRH2512B56R0TS,C49196687,56Ω 1W 200V Thick Film Resistor ±100ppm/℃ ±0.1% 2512 Chip Resistor - Surface Mount RoHS,2512,56Ω,±0.1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196687.html
FRH2512B20R0TS,C49196682,20Ω 1W 200V Thick Film Resistor ±100ppm/℃ ±0.1% 2512 Chip Resistor - Surface Mount RoHS,2512,20Ω,±0.1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49196682.html
FRQ0603F1201TS,C42372213,1.2kΩ ±1% 100mW 0603 Thick Film Resistor,0603,1.2kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372213.html
FRC1206F5491TS,C18164299,5.49kΩ 250mW 200V Thick Film Resistor ±100ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,5.49kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164299.html
FRQ0603F3300TS,C7468636,100mW 330Ω Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,330Ω,±1%,,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468636.html
FRP0805F1R00TS,C7468366,1Ω 250mW Thick Film Resistor ±200ppm/℃ ±1% 0805 Chip Resistor - Surface Mount RoHS,0805,1Ω,±1%,,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468366.html
FRL2512JR510TS,C7467364,1W 510mΩ Thick Film Resistor ±200ppm/℃ ±5% 2512 Chip Resistor - Surface Mount RoHS,2512,510mΩ,±5%,,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467364.html
FRC0201J152 TS,C7467261,50mW 1.5kΩ Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,1.5kΩ,±5%,,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467261.html
FRC0201J104 TS,C7467260,50mW 100kΩ Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,100kΩ,±5%,,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467260.html
FRC2512F3902TS,C5713379,39kΩ ±1% 1W 2512 Thick Film Resistor,2512,39kΩ,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5713379.html
FRL2010FR075TS,C5204050,75mΩ ±1% 750mW 2010 Thick Film Resistor,2010,75mΩ,±1%,500V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5204050.html
FRC1812F3900TS,C5204032,390Ω ±1% 750mW 1812 Thick Film Resistor,1812,390Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5204032.html
FRC1210F2400TS,C5153999,240Ω ±1% 500mW 1210 Thick Film Resistor,1210,240Ω,±1%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5153999.html
FRC2512F6200TS,C5153998,1W 620Ω 200V Thick Film Resistor ±100ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,620Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5153998.html
FRL2010FR470TS,C5126267,470mΩ ±1% 750mW 2010 Thick Film Resistor,2010,470mΩ,±1%,500V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5126267.html
FRC0603F1183TS,C5126230,118kΩ ±1% 100mW 0603 Thick Film Resistor,0603,118kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5126230.html
FRC0402F6982TS,C5126210,69.8kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,69.8kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5126210.html
FRG1206F1205TS,C5126174,12MΩ ±1% 250mW 1206 Thick Film Resistor,1206,12MΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5126174.html
FRC0402F4642TS,C5126026,46.4kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,46.4kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C5126026.html
FRC2512J304 TS,C3013331,300kΩ ±5% 1W 2512 Thick Film Resistor,2512,300kΩ,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3013331.html
FRC2512F2400TS,C3013320,1W 240Ω 200V Thick Film Resistor ±100ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,240Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3013320.html
FRC0603F6R20TS,C3013206,6.2Ω ±1% 100mW 0603 Thick Film Resistor,0603,6.2Ω,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3013206.html
FRC0402F5901TS,C3013181,5.9kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,5.9kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3013181.html
FRC0402F1783TS,C3013156,178kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,178kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3013156.html
FRL2010JR510TS,C3000792,510mΩ ±5% 750mW 2010 Thick Film Resistor,2010,510mΩ,±5%,500V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000792.html
FRC1210J510TS,C3000692,51Ω ±5% 500mW 1210 Thick Film Resistor,1210,51Ω,±5%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000692.html
FRC2512J2R0TS,C3000637,1W 2Ω 200V Thick Film Resistor ±200ppm/℃ ±5% 2512 Chip Resistor - Surface Mount RoHS,2512,2Ω,±5%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000637.html
FRC1206F2871TS,C3000570,2.87kΩ ±1% 250mW 1206 Thick Film Resistor,1206,2.87kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000570.html
FRC1210F51R0TS,C3000544,51Ω ±1% 500mW 1210 Thick Film Resistor,1210,51Ω,±1%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C3000544.html
